,custid,age,sex,marital,area,education,amt_nike,amt_hnm,amt_strbk,amt_dgt,amt_book,amt_htl,amt_prmmsneakers,cnt_pstyr,amt_pstyr,cnt_login,amt_nxtyr,cnt_nxtyr
3713,3714,32,F,single,INCN,university,0,0,0,0,0,0,0,1,248217.0,11,327609,5
3714,3715,31,F,single,INCN,phd,26100,0,19300,0,0,0,82800,3,240432.0,14,356699,10
3715,3716,31,F,single,INCN,university,28600,29900,42900,0,0,0,0,5,231782.0,11,133232,13
3716,3717,31,F,single,INCN,university,26100,0,22200,0,0,0,148500,3,274480.0,11,364305,6
3717,3718,32,F,single,INCN,university,0,0,13300,0,0,153700,0,2,239181.0,16,587197,6
3718,3719,32,F,single,INCN,university,0,0,0,0,0,0,0,1,198242.0,13,398530,4
3719,3720,31,F,single,INCN,college,23000,0,21900,0,0,119800,0,3,212525.0,12,182730,3
3720,3721,32,F,single,INCN,university,25300,0,0,0,0,122200,0,2,180950.0,13,356605,9
3721,3722,31,F,single,INCN,university,34100,0,17400,0,0,0,0,3,251040.0,21,533895,10
3722,3723,32,F,divorced,INCN,university,0,0,21600,0,0,0,0,3,204900.0,16,133393,11
3723,3724,31,F,single,INCN,university,0,0,32400,0,0,0,0,1,211398.0,16,380279,10
3724,3725,32,F,single,INCN,university,36400,38100,20000,0,0,0,0,4,229260.0,21,198469,11
3725,3726,33,F,single,INCN,phd,41500,0,10500,0,0,0,0,3,257833.0,17,400122,10
3726,3727,31,F,single,INCN,university,23000,0,20600,0,0,0,66500,2,239177.0,15,315738,2
3727,3728,31,F,single,INCN,university,0,0,0,0,0,0,0,1,246674.0,13,179330,7
3728,3729,31,F,single,INCN,university,0,0,12500,0,0,193100,0,2,246310.0,22,435262,10
3729,3730,32,F,single,INCN,university,39500,0,29200,0,0,0,0,4,232651.0,20,613151,13
3730,3731,31,F,single,INCN,university,43400,0,13400,0,0,0,0,3,233198.0,14,363492,11
3731,3732,31,F,married,INCN,master,23200,0,22700,0,0,0,0,2,223275.0,10,426107,25
3732,3733,32,F,single,INCN,university,0,0,27400,0,0,0,0,1,232943.0,14,430487,8
3733,3734,32,F,single,INCN,university,0,24000,34100,0,0,0,0,3,259451.0,22,553660,7
3734,3735,32,F,single,INCN,university,23000,0,0,0,0,0,0,1,239225.0,16,374511,5
3735,3736,32,F,single,INCN,university,23200,0,19900,0,0,0,0,3,238792.0,9,561299,5
3736,3737,32,F,single,INCN,university,40800,0,23500,0,0,0,0,4,208250.0,13,300856,13
3737,3738,31,F,single,INCN,university,0,0,23700,0,0,0,0,2,273462.0,13,449767,2
3738,3739,32,F,divorced,INCN,college,0,0,24900,0,0,0,0,1,245021.0,15,406640,22
3739,3740,31,F,divorced,INCN,university,25400,0,26900,0,0,95000,0,3,247636.0,17,461887,11
3740,3741,32,F,single,INCN,university,23000,0,24900,0,0,270800,92400,2,211839.0,14,455568,42
3741,3742,32,F,single,INCN,college,23000,0,0,0,0,0,0,1,191261.0,18,340705,7
3742,3743,32,F,single,INCN,university,0,37000,17900,0,0,0,0,2,216354.0,16,409555,4
3743,3744,32,F,divorced,INCN,college,0,0,24700,0,0,160400,0,2,213931.0,22,229218,14
3744,3745,32,F,single,INCN,university,42800,0,25300,0,0,0,129500,3,243556.0,20,380773,13
3745,3746,32,F,single,INCN,university,22400,0,29000,0,0,0,0,3,247223.0,21,489720,10
3746,3747,32,F,single,INCN,university,23000,0,22400,0,0,0,0,3,197899.0,17,303399,8
3747,3748,32,F,single,INCN,college,0,0,0,0,0,0,82400,1,250737.0,16,232428,5
3748,3749,32,F,divorced,INCN,university,0,0,0,0,0,0,0,1,189871.0,12,0,0
3749,3750,32,F,single,INCN,university,36000,0,33100,0,0,125000,0,3,220792.0,10,544159,10
3750,3751,32,F,single,INCN,master,22800,0,25700,0,0,0,0,4,234779.0,13,352443,8
3751,3752,32,F,single,INCN,master,20900,37900,23900,0,0,0,0,4,241235.0,12,412636,13
3752,3753,31,F,divorced,INCN,university,0,0,12500,0,0,0,0,2,216953.0,17,219746,10
3753,3754,32,F,single,INCN,university,0,0,32800,0,0,0,102500,1,233689.0,22,411837,13
3754,3755,32,F,single,INCN,university,36700,0,25100,0,0,0,0,3,228897.0,21,208048,10
3755,3756,32,F,married,INCN,university,23000,0,0,0,0,129200,0,2,202150.0,16,111066,10
3756,3757,33,F,single,INCN,phd,22500,0,22200,0,0,0,0,2,245048.0,17,381930,10
3757,3758,32,F,single,INCN,university,0,0,14900,0,0,0,0,2,213232.0,13,432289,8
3758,3759,31,F,single,INCN,university,0,0,16600,0,0,0,0,2,236291.0,10,361505,7
3759,3760,32,F,single,INCN,master,22800,0,34800,0,0,0,0,3,216445.0,20,292252,11
3760,3761,30,F,single,INCN,university,24800,37900,19400,0,0,0,0,4,212668.0,18,181450,3
3761,3762,31,F,single,INCN,university,33000,0,20300,0,0,0,0,3,229403.0,14,530942,4
3762,3763,32,F,single,INCN,university,0,0,0,0,0,0,0,1,220280.0,16,300714,4
3763,3764,31,F,divorced,INCN,university,0,0,15700,0,0,0,0,1,200339.0,14,68631,16
3764,3765,33,F,single,INCN,college,23600,0,29700,0,0,0,118100,4,240554.0,10,223933,4
3765,3766,32,F,single,INCN,university,38300,0,12500,0,0,0,0,3,237411.0,12,255928,4
3766,3767,31,F,single,INCN,university,37600,0,0,0,0,0,0,2,200788.0,22,206495,8
3767,3768,30,F,divorced,INCN,university,0,0,27900,0,0,0,0,1,238217.0,13,348719,8
3768,3769,31,F,single,INCN,university,0,0,24300,0,0,0,127600,2,246202.0,10,318458,7
3769,3770,31,F,single,INCN,college,26700,44700,0,0,0,0,75100,3,259374.0,12,359097,11
3770,3771,32,F,single,INCN,university,25100,0,30000,0,0,0,0,3,215251.0,11,253520,3
3771,3772,31,F,single,INCN,university,25500,0,31500,0,0,0,0,3,223858.0,21,105497,16
3772,3773,31,F,divorced,INCN,college,0,0,22700,0,0,0,0,2,237951.0,11,212530,10
3773,3774,31,F,single,INCN,master,0,0,48800,0,0,135800,0,1,229823.0,18,519734,10
3774,3775,31,F,divorced,INCN,university,23000,0,19400,0,0,0,0,3,225296.0,11,125198,2
3775,3776,32,F,single,INCN,university,24900,0,30300,0,0,0,81600,3,258598.0,21,418424,10
3776,3777,31,F,single,INCN,university,21800,0,0,0,0,0,0,2,261385.0,10,289671,8
3777,3778,32,F,single,INCN,master,0,0,30200,0,0,0,0,1,280102.0,9,105398,13
3778,3779,31,F,single,INCN,university,0,41600,22600,0,0,126500,0,4,240192.0,13,487257,10
3779,3780,32,F,single,INCN,master,40300,0,0,0,0,0,0,2,228240.0,15,327424,10
3780,3781,32,F,single,INCN,college,25200,0,27300,0,0,0,0,3,244380.0,11,398541,3
3781,3782,32,F,divorced,INCN,university,26200,0,14300,0,0,0,0,3,260192.0,18,381789,11
3782,3783,31,F,single,INCN,university,0,0,14200,0,0,107100,0,1,207360.0,12,83648,20
3783,3784,32,F,single,INCN,university,0,0,0,0,0,0,0,1,188655.0,16,140565,4
3784,3785,31,F,single,INCN,university,22800,0,26800,0,0,0,0,3,247642.0,8,334811,10
3785,3786,31,F,single,INCN,university,23000,0,23500,0,0,0,0,3,269062.0,19,438739,10
3786,3787,32,F,divorced,INCN,university,23300,0,35500,0,0,0,73600,2,221168.0,5,361719,11
3787,3788,32,F,single,INCN,university,0,41900,27300,0,0,0,0,3,242594.0,2,388581,11
3788,3789,32,F,single,INCN,university,0,0,13000,0,0,0,0,1,211406.0,15,140381,16
3789,3790,31,F,single,INCN,college,28700,0,29700,0,0,0,75200,3,261874.0,14,270079,11
3790,3791,32,F,single,INCN,college,30200,0,0,0,0,0,0,2,274059.0,22,508000,11
3791,3792,32,F,single,INCN,university,23000,0,13400,0,0,0,0,3,199620.0,22,446273,11
3792,3793,32,F,single,INCN,college,0,0,34200,0,0,0,0,3,208880.0,14,368299,15
3793,3794,31,F,single,INCN,university,0,0,27200,0,0,0,0,2,215465.0,11,252049,4
3794,3795,31,F,single,INCN,university,34100,0,15500,0,0,114100,0,3,220193.0,21,404435,10
3795,3796,32,F,single,INCN,phd,22200,0,21500,0,0,105000,0,2,255659.0,14,337241,10
3796,3797,31,F,single,INCN,university,26400,44100,22300,0,0,0,0,4,217115.0,17,397934,13
3797,3798,32,F,single,INCN,university,0,0,0,0,0,0,0,1,256768.0,15,394142,5
3798,3799,33,F,divorced,INCN,phd,0,0,35300,0,0,0,0,2,205314.0,22,254931,2
3799,3800,31,F,single,INCN,university,23500,0,37500,0,0,0,0,4,244955.0,18,276519,2
3800,3801,31,F,divorced,INCN,university,25700,0,21600,0,0,0,99900,2,258560.0,17,508328,6
3801,3802,31,F,single,INCN,college,39700,0,12500,0,0,0,171300,2,247847.0,15,486857,6
3802,3803,32,F,single,INCN,master,0,0,44000,0,0,0,0,2,262595.0,18,227759,6
3803,3804,32,F,divorced,INCN,university,0,0,24400,0,0,0,0,2,207541.0,11,307951,6
3804,3805,33,F,single,INCN,phd,42900,0,0,0,0,0,0,2,257677.0,19,547557,5
3805,3806,32,F,single,INCN,university,24900,33500,34900,0,0,0,0,4,206717.0,19,378359,13
3806,3807,31,F,single,INCN,master,21300,0,22600,0,0,156700,90300,4,217413.0,14,531227,6
3807,3808,32,F,single,INCN,university,0,0,31800,0,0,0,0,1,237008.0,9,372547,3
3808,3809,31,F,divorced,INCN,university,0,0,16900,0,0,0,0,1,196700.0,2,260438,4
3809,3810,31,F,single,INCN,college,23000,0,19400,0,0,0,0,3,232861.0,18,424339,11
3810,3811,32,F,married,INCN,master,23000,0,32400,0,0,0,0,3,220058.0,18,221607,10
3811,3812,31,F,single,INCN,master,26700,0,0,0,0,181300,64200,1,241923.0,14,169021,6
3812,3813,31,F,single,INCN,college,0,0,23700,0,0,0,0,1,266976.0,19,318880,7
3813,3814,32,F,divorced,INCN,university,0,0,22300,0,0,0,0,3,217486.0,22,453514,10
3814,3815,32,F,single,INCN,university,38200,32100,12500,0,0,0,0,4,225092.0,14,770939,10
3815,3816,31,F,divorced,INCN,university,22500,0,36200,0,0,0,0,3,224361.0,14,432255,11
3816,3817,31,F,single,INCN,master,21700,0,41100,0,0,0,0,2,219723.0,17,229188,10
3817,3818,33,F,divorced,INCN,phd,0,0,23100,0,0,0,0,2,241742.0,19,430133,22
3818,3819,32,F,single,INCN,university,0,0,0,0,0,0,0,1,237235.0,18,365898,10
3819,3820,32,F,single,INCN,college,23000,0,18700,0,0,0,0,3,201397.0,11,250607,10
3820,3821,31,F,divorced,INCN,university,22400,0,21700,0,0,0,117700,4,224599.0,15,269002,11
3821,3822,32,F,single,INCN,university,23000,0,16500,0,0,0,0,2,228574.0,11,105574,7
3822,3823,32,F,single,INCN,master,0,0,48700,0,0,139400,0,2,272207.0,17,220183,13
3823,3824,31,F,divorced,INCN,university,0,42700,30000,0,0,0,0,3,208884.0,11,295807,11
3824,3825,33,F,single,INCN,phd,25100,0,25300,0,0,0,70300,3,221028.0,19,166157,14
3825,3826,32,F,married,INCN,phd,23800,0,0,0,0,0,0,2,248698.0,10,430872,10
3826,3827,31,F,single,INCN,university,30800,0,21700,0,0,0,0,2,230017.0,15,161274,20
3827,3828,32,F,single,INCN,university,0,0,20500,0,0,0,67500,3,238185.0,22,145518,4
3828,3829,31,F,single,INCN,master,0,0,17900,0,0,0,0,2,217410.0,17,237459,8
3829,3830,31,F,single,INCN,university,23000,0,20000,0,0,0,0,3,230014.0,10,408604,11
3830,3831,31,F,single,INCN,college,23000,0,23000,0,0,0,0,2,243152.0,19,145390,2
3831,3832,32,F,single,INCN,master,23000,0,19000,0,0,0,0,3,203900.0,13,356355,10
3832,3833,31,F,single,INCN,university,0,48300,0,0,0,0,0,2,243707.0,22,334868,3
3833,3834,31,F,single,INCN,university,0,0,43300,0,0,0,0,2,244923.0,19,184505,2
3834,3835,31,F,divorced,INCN,university,23000,0,21800,0,0,152900,0,4,200049.0,9,357214,11
3835,3836,30,F,married,INCN,master,23000,0,24800,0,0,0,0,3,237050.0,8,422445,10
3836,3837,32,F,single,INCN,university,24900,0,18500,0,0,0,0,2,251600.0,10,117057,10
3837,3838,32,F,single,INCN,master,0,0,31700,0,0,107200,0,1,188580.0,10,296522,26
3838,3839,32,F,single,INCN,college,0,0,29000,0,0,0,103200,2,232426.0,10,402393,8
3839,3840,31,F,single,INCN,university,43700,0,0,0,0,109600,111600,2,249377.0,15,331970,14
3840,3841,31,F,single,INCN,university,39800,0,22500,0,0,101000,0,3,220281.0,16,145672,2
3841,3842,32,F,single,INCN,phd,23000,30800,20900,0,0,0,0,4,206592.0,22,315604,16
3842,3843,31,F,single,INCN,university,0,0,0,0,0,0,0,1,257142.0,13,581202,5
3843,3844,31,F,single,INCN,master,0,0,20700,0,0,0,0,1,207418.0,6,455236,11
3844,3845,33,F,single,INCN,university,26400,0,25600,0,0,102900,0,3,248422.0,13,314679,5
3845,3846,32,F,single,INCN,university,29500,0,33500,0,0,150900,82000,3,218625.0,15,510414,6
3846,3847,32,F,single,INCN,university,23000,0,0,0,0,0,0,1,220891.0,15,152136,18
3847,3848,31,F,single,INCN,university,0,0,21400,0,0,0,0,2,225353.0,18,446583,7
3848,3849,32,F,single,INCN,university,0,0,0,0,0,0,0,2,257019.0,20,416145,11
3849,3850,32,F,divorced,INCN,university,25500,0,13600,0,0,173000,0,3,243999.0,10,250419,10
3850,3851,31,F,single,INCN,university,44500,46700,27900,0,0,0,124800,4,268802.0,14,413004,3
3851,3852,31,F,single,INCN,master,35400,0,29200,0,0,0,0,2,208638.0,21,443634,10
3852,3853,32,F,single,INCN,university,0,0,32700,0,0,0,0,2,217629.0,14,452216,9
3853,3854,32,F,single,INCN,university,0,0,0,0,0,0,0,1,243019.0,13,411679,3
3854,3855,32,F,single,INCN,university,20100,0,22400,0,0,0,0,3,255544.0,14,563904,15
3855,3856,31,F,single,INCN,university,22800,0,33000,0,0,0,0,4,203707.0,13,349662,11
3856,3857,32,F,married,INCN,master,25100,0,23200,0,0,0,0,2,269958.0,14,423055,6
3857,3858,31,F,single,INCN,university,0,0,12500,0,0,0,0,1,283264.0,18,421451,13
3858,3859,31,F,single,INCN,university,0,0,16900,0,0,0,0,2,210346.0,12,366950,10
3859,3860,31,F,single,INCN,university,39400,40300,22600,0,0,0,0,4,233376.0,17,345448,13
3860,3861,32,F,single,INCN,university,23000,0,0,0,0,0,0,1,218591.0,14,244565,8
3861,3862,31,F,divorced,INCN,university,41600,0,0,0,0,0,0,2,224541.0,18,0,0
3862,3863,33,F,single,INCN,university,0,0,33000,0,0,0,0,3,213584.0,16,382206,11
3863,3864,31,F,divorced,INCN,college,0,0,13600,0,0,334100,0,2,200383.0,17,297011,8
3864,3865,31,F,single,INCN,university,41700,0,22400,0,0,0,0,3,239749.0,21,428858,11
3865,3866,31,F,single,INCN,university,21300,0,15100,0,0,0,0,3,253150.0,17,476356,8
3866,3867,31,F,married,INCN,university,47000,0,38400,0,0,0,87800,2,268585.0,14,356880,11
3867,3868,32,F,divorced,INCN,college,0,0,0,0,0,0,0,1,256283.0,10,138936,5
3868,3869,32,F,single,INCN,university,0,41700,30500,0,0,0,0,2,199349.0,15,294931,11
3869,3870,33,F,single,INCN,phd,25100,0,39900,0,0,310500,0,4,252102.0,18,133690,13
3870,3871,32,F,single,INCN,college,29600,0,32900,0,0,0,167200,3,267011.0,20,257653,13
3871,3872,31,F,single,INCN,university,24900,0,21000,0,0,0,0,3,249538.0,16,213637,10
3872,3873,32,F,single,INCN,university,0,0,24800,0,0,95100,0,2,223667.0,20,192915,6
3873,3874,31,F,married,INCN,master,0,0,35100,0,0,0,0,2,243172.0,12,390704,18
3874,3875,31,F,single,INCN,university,36200,0,0,0,0,0,0,2,236020.0,12,151476,10
3875,3876,31,F,single,INCN,university,23000,0,18000,0,0,0,0,3,251623.0,17,286819,11
3876,3877,32,F,single,INCN,university,23700,0,36000,0,0,0,0,4,232742.0,13,256979,10
3877,3878,31,F,single,INCN,master,0,28400,33700,0,0,0,0,3,247657.0,10,422241,10
3878,3879,31,F,single,INCN,university,0,0,39800,0,0,0,169000,2,257032.0,13,597616,10
3879,3880,30,F,single,INCN,university,44700,0,25400,0,33000,0,67900,3,241369.0,15,473615,9
3880,3881,32,F,single,INCN,university,25200,0,41600,0,0,0,0,3,217199.0,16,392881,11
3881,3882,33,F,divorced,INCN,phd,31300,0,0,0,0,0,114500,1,229089.0,5,381063,10
3882,3883,31,F,married,INCN,university,0,0,36400,0,0,0,0,1,242292.0,9,515342,22
3883,3884,32,F,single,INCN,master,0,0,38400,0,0,0,0,3,230478.0,18,100909,4
3884,3885,31,F,divorced,INCN,university,28800,0,29000,0,0,0,0,3,235460.0,20,279381,2
3885,3886,31,F,divorced,INCN,university,22400,0,31200,0,0,0,0,3,264088.0,21,379542,2
3886,3887,31,F,single,INCN,university,25400,25400,17500,0,0,0,70900,3,223784.0,12,330541,11
3887,3888,32,F,single,INCN,phd,0,0,24900,0,0,0,0,2,214745.0,16,324277,10
3888,3889,33,F,single,INCN,phd,0,0,0,0,0,0,0,1,193165.0,12,17312,2
3889,3890,32,F,divorced,INCN,university,25100,0,16200,0,0,154500,0,3,224992.0,14,323731,10
3890,3891,32,F,single,INCN,master,28700,0,38000,0,0,0,0,4,275148.0,10,555385,2
3891,3892,32,F,divorced,INCN,university,26900,0,27500,0,0,0,82800,3,235850.0,10,393658,10
3892,3893,32,F,single,INCN,university,0,0,12500,0,0,125400,0,1,185400.0,14,264675,16
3893,3894,31,F,divorced,INCN,university,0,0,22300,0,0,0,0,1,221669.0,16,273671,7
3894,3895,32,F,divorced,INCN,university,37900,0,25000,0,0,0,0,3,218776.0,14,244902,10
3895,3896,31,F,single,INCN,university,23300,31700,0,0,0,0,0,3,213716.0,13,181555,10
3896,3897,31,F,married,INCN,master,23000,0,39100,0,0,0,0,2,206921.0,4,608970,11
3897,3898,32,F,single,INCN,university,0,0,21200,0,0,0,0,3,216416.0,15,468755,8
3898,3899,33,F,single,INCN,phd,0,0,13700,0,0,0,0,2,240643.0,15,160103,10
3899,3900,31,F,single,INCN,university,24500,0,37800,0,0,0,0,3,282629.0,18,495775,7
3900,3901,31,F,single,INCN,university,21700,0,21300,0,0,0,0,3,224986.0,20,144081,8
3901,3902,32,F,single,INCN,university,28600,0,20700,0,0,0,68400,3,255101.0,7,373381,11
3902,3903,32,F,single,INCN,college,0,0,0,0,0,0,0,1,253717.0,14,21633,8
3903,3904,31,F,single,INCN,university,0,0,0,0,0,101100,0,1,207596.0,9,305030,5
3904,3905,32,F,single,INCN,university,23000,36000,21400,0,0,0,0,10,236383.0,16,103323,13
3905,3906,33,F,single,INCN,college,40100,0,12500,0,0,123100,0,3,231356.0,22,353355,11
3906,3907,32,F,divorced,INCN,university,23000,0,23000,0,0,0,0,2,212780.0,2,265343,3
3907,3908,32,F,single,INCN,master,0,0,35500,0,0,0,0,2,263853.0,21,366502,10
3908,3909,31,F,divorced,INCN,college,0,0,27300,0,0,0,0,2,238595.0,17,294538,7
3909,3910,31,F,single,INCN,university,23000,0,0,0,0,0,0,2,210574.0,19,233552,7
3910,3911,33,F,single,INCN,phd,26500,0,40700,0,0,0,90700,3,267138.0,8,236993,8
3911,3912,30,F,divorced,INCN,university,42000,0,12500,0,0,0,0,4,240825.0,14,406226,13
3912,3913,32,F,married,INCN,university,0,0,16400,0,0,0,0,2,221054.0,20,299376,4
3913,3914,31,F,single,INCN,phd,0,34500,15100,0,0,0,69200,3,214100.0,23,168550,11
3914,3915,31,F,single,INCN,university,27000,0,25000,0,0,0,65900,3,242910.0,12,271078,11
3915,3916,32,F,single,INCN,college,23900,0,20100,0,0,0,0,2,262200.0,21,306531,2
3916,3917,32,F,divorced,INCN,university,25700,0,0,0,0,0,0,1,263123.0,9,258519,3
3917,3918,31,F,single,INCN,university,0,0,17900,0,0,105400,0,1,231768.0,18,154632,2
3918,3919,33,F,single,INCN,university,0,0,22600,0,0,0,0,2,261742.0,11,377794,7
3919,3920,31,F,married,INCN,university,20400,0,23800,0,0,0,0,3,248784.0,10,280121,10
3920,3921,32,F,single,INCN,master,23300,0,19800,0,0,145000,75400,3,211446.0,15,421135,11
3921,3922,31,F,single,INCN,university,39900,0,15900,0,0,0,98000,3,252058.0,21,305458,10
3922,3923,32,F,single,INCN,university,0,36300,27800,0,0,0,0,3,246441.0,19,380114,13
3923,3924,32,F,single,INCN,college,0,0,0,0,0,0,0,1,214937.0,26,151365,2
3924,3925,32,F,divorced,INCN,university,23000,0,21700,0,0,0,0,3,200652.0,8,355991,10
3925,3926,32,F,divorced,INCN,university,35800,0,0,0,0,0,0,3,212601.05434783985,15,375323,10
3926,3927,32,F,single,INCN,university,24800,0,40200,0,0,0,0,2,250632.0,14,368334,9
3927,3928,31,F,single,INCN,university,0,0,18200,0,0,0,0,1,235034.0,3,232152,5
3928,3929,31,F,divorced,INCN,university,0,0,22500,0,0,0,0,2,224224.0,14,249776,8
3929,3930,31,F,divorced,INCN,university,23000,0,17300,0,0,0,91800,2,207660.0,17,349031,8
3930,3931,32,F,single,INCN,master,22000,0,0,0,0,0,0,1,250740.0,18,239288,4
3931,3932,30,F,single,INCN,university,37800,36400,18800,0,0,135700,131200,4,250781.0,12,432698,11
3932,3933,30,F,married,INCN,university,0,0,15000,0,0,0,63900,3,194791.0,19,395496,10
3933,3934,33,F,single,INCN,phd,0,0,23600,0,0,0,0,2,236039.0,22,580041,4
3934,3935,32,F,divorced,INCN,university,35200,0,16600,0,0,282100,0,3,215616.0,17,410323,9
3935,3936,31,F,divorced,INCN,university,25500,0,16700,0,0,0,0,3,199566.0,8,0,0
3936,3937,32,F,single,INCN,university,28700,0,22700,0,0,0,120200,2,266875.0,18,273430,10
3937,3938,31,F,single,INCN,college,0,0,0,0,0,0,80000,1,252797.0,10,234562,14
3938,3939,32,F,single,INCN,university,0,0,20300,0,0,0,0,1,249557.0,19,320963,7
3939,3940,31,F,single,INCN,master,25500,0,26500,0,0,0,0,4,230917.0,14,370613,13
3940,3941,31,F,single,INCN,university,23000,36300,19400,0,0,0,0,3,236195.0,10,94811,10
3941,3942,31,F,divorced,INCN,university,29300,0,25900,0,0,129700,67400,3,200979.0,14,454996,10
3942,3943,33,F,single,INCN,university,0,0,16300,0,0,0,0,2,242329.0,16,510717,8
3943,3944,33,F,single,INCN,phd,0,0,21000,0,0,0,0,1,208745.0,15,147192,5
3944,3945,32,F,divorced,INCN,college,23000,0,0,0,0,0,90300,2,232077.0,16,484634,10
3945,3946,31,F,single,INCN,college,26200,0,32200,0,0,0,118900,3,281787.0,14,224777,10
3946,3947,31,F,divorced,INCN,college,23800,0,30900,0,0,0,0,4,230298.0,10,295709,7
3947,3948,31,F,single,INCN,phd,0,0,33200,0,0,0,0,2,202833.0,10,0,0
3948,3949,31,F,single,INCN,university,0,0,30900,0,0,0,0,2,258988.0,15,147882,10
3949,3950,31,F,single,INCN,college,42000,39000,12500,0,0,0,0,4,273960.0,14,310822,2
3950,3951,32,F,divorced,INCN,college,23000,0,20000,0,0,0,0,2,230577.0,25,178798,2
3951,3952,32,F,single,INCN,college,23100,0,0,0,0,0,0,1,214821.0,11,265265,23
3952,3953,32,F,divorced,INCN,college,0,0,33600,0,0,0,0,1,187761.0,16,400802,8
3953,3954,32,F,single,INCN,university,0,0,12400,0,0,0,0,2,243960.0,18,529834,24
3954,3955,32,F,single,INCN,university,26000,0,29500,0,0,0,0,3,256710.0,18,318162,10
3955,3956,31,F,divorced,INCN,university,23900,0,20500,0,0,0,0,3,279790.0,24,430510,10
3956,3957,32,F,single,INCN,university,36200,0,38400,0,0,0,0,2,245367.0,11,397830,10
3957,3958,31,F,married,INCN,phd,0,0,21400,0,0,0,0,1,208408.0,15,515656,16
3958,3959,31,F,divorced,INCN,university,0,24400,0,0,0,0,0,1,250549.0,15,339628,10
3959,3960,31,F,divorced,INCN,university,23000,0,29500,0,0,0,0,3,245607.0,12,421601,11
3960,3961,32,F,single,INCN,master,24900,0,18900,0,0,0,0,3,278542.0,16,302865,6
3961,3962,31,F,single,INCN,university,23200,0,35000,0,0,0,0,3,265965.0,15,451708,8
3962,3963,31,F,single,INCN,university,0,0,23800,0,0,0,0,1,198412.0,12,178591,5
3963,3964,32,F,single,INCN,phd,0,0,25900,0,0,0,0,1,219885.0,16,569374,10
3964,3965,33,F,single,INCN,phd,41500,0,28800,0,0,0,109500,3,245435.0,11,337416,8
3965,3966,32,F,single,INCN,university,23000,0,0,0,0,0,0,2,208080.0,11,356223,3
